1003|1|10696
1003|1|10697
1003|1|10698
1003|1|10699
1003|1|10700
1003|1|10701
1003|1|10702
1003|1|10703
1003|1|10704
1003|1|10705
1003|1|10706
1003|1|10707
1003|1|10708
1003|1|10709
1003|1|10710
1003|1|10711
1003|1|10712
1003|1|10713
1003|1|10714
1003|1|10715
1003|1|10716
1003|1|10717
1003|1|10718
1003|1|10719
1003|1|10720
1003|1|10721
1003|1|10722
1003|1|10723
1003|1|10724
1003|1|10725
1003|1|10726
1003|1|10727
1003|1|10728
1003|1|10729
1003|1|10730
1003|1|10731
1003|1|10732
1003|1|10733
1003|1|10734
1003|1|10735
1003|1|10736
1003|1|10737
1003|1|10738
1003|1|10739
1003|1|10740
1003|1|10741
1003|1|10742
1003|1|10743
1003|1|10744
1003|1|10745
1003|1|10746
1003|1|10747
1003|1|10748
1003|1|10749
1003|1|10750
1003|1|10751
1003|1|10752
1003|1|10753
1003|1|10754
1003|1|10755
1003|1|10756
1003|1|10757
1003|1|10758
1003|1|10759
1003|1|10760
1003|1|10761
1003|1|10762
1003|1|10763
1003|1|10764
1003|1|10765
1003|1|10766
1003|1|10767
1003|1|10768
1003|1|10769
1003|1|10770
1003|1|10771
1003|1|10772
1003|1|10773
1003|1|10774
1003|1|10775
1003|1|10776
1003|1|10777
1003|1|10778
1003|1|10779
1003|1|10780
1003|1|10781
1003|1|10782
1003|1|10783
1003|1|10784
1003|1|10785
1003|1|10786
1003|1|10787
1003|1|10788
1003|1|10789
1003|1|10790
1003|1|10791
1003|1|10792
1003|1|10793
1003|1|10794
1003|1|10795
1003|1|10796
1003|1|10797
1003|1|10798
1003|1|10799
1003|1|10800
1003|1|10801
1003|1|10802
1003|1|10803
1003|1|10804
1003|1|10805
1003|1|10806
1003|1|10807
1003|1|10808
1003|1|10809
1003|1|10810
1003|1|10811
1003|1|10812
1003|1|10813
1003|1|10814
1003|1|10815
1003|1|10816
1003|1|10817
1003|1|10818
1003|1|10819
1003|1|10820
1003|1|10821
1003|1|10822
1003|1|10823
1003|1|10824
1003|1|10825
1003|1|10826
1003|1|10827
1003|1|10828
1003|1|10829
1003|1|10830
1003|1|10831
1003|1|10832
1003|1|10833
1003|1|10834
1003|1|10835
1003|1|10836
1003|1|10837
1003|1|10838
1003|1|10839
1003|1|10840
1003|1|10841
1003|1|10842
1003|1|10843
1003|1|10844
1003|1|10845
1003|1|10846
1003|1|10847
1003|1|10848
1003|1|10849
1003|1|10850
1003|1|10851
1003|1|10852
1003|1|10853
1003|1|10854
1003|1|10855
1003|1|10856
1003|1|10857
1003|1|10858
1003|1|10859
1003|1|10860
1003|1|10861
1003|1|10862
1003|1|10863
1003|1|10864
1003|1|10865
1003|1|10866
1003|1|10867
1003|1|10868
1003|1|10869
1003|1|10870
1003|1|10871
1003|1|10872
1003|1|10873
1003|1|10874
1003|1|10875
1003|1|10876
1003|1|10877
1003|1|10878
1003|1|10879
1003|1|10880
1003|1|10881
1003|1|10882
1003|1|10883
1003|1|10884
1003|1|10885
1003|1|10886
1003|1|10887
1003|1|10888
1003|1|10889
1003|1|10890
1003|1|10891
1003|1|10892
1003|1|10893
1003|1|10894
1003|1|10895
1003|1|10896
1003|1|10897
1003|1|10898
1003|1|10899
1003|1|10900
1003|1|10901
1003|1|10902
1003|1|10903
1003|1|10904
1003|1|10905
1003|1|10906
1003|1|10907
1003|1|10908
1003|1|10909
1003|1|10910
1003|1|10911
1003|1|10912
1003|1|10913
1003|1|10914
1003|1|10915
1003|1|10916
1003|1|10917
1003|1|10918
1003|1|10919
1003|1|10920
1003|1|10921
1003|1|10922
1003|1|10923
1003|1|10924
1003|1|10925
1003|1|10926
1003|1|10927
1003|1|10928
1003|1|10929
1003|1|10930
1003|1|10931
1003|1|10932
1003|1|10933
1003|1|10934
1003|1|10935
1003|1|10936
1003|1|10937
1003|1|10938
1003|1|10939
1003|1|10940
1003|1|10941
1003|1|10942
1003|1|10943
1003|1|10944
1003|1|10945
1003|1|10946
1003|1|10947
1003|1|10948
1003|1|10949
1003|1|10950
1003|1|10951
1003|1|10952
1003|1|10953
1003|1|10954
1003|1|10955
1003|1|10956
1003|1|10957
1003|1|10958
1003|1|10959
1003|1|10960
1003|1|10961
1003|1|10962
1003|1|10963
1003|1|10964
1003|1|10965
1003|1|10966
1003|1|10967
1003|1|10968
1003|1|10969
1003|1|10970
1003|1|10971
1003|1|10972
1003|1|10973
1003|1|10974
1003|1|10975
1003|1|10976
1003|1|10977
1003|1|10978
1003|1|10979
1003|1|10980
1003|1|10981
1003|1|10982
1003|1|10983
1003|1|10984
1003|1|10985
1003|1|10986
1003|1|10987
1003|1|10988
1003|1|10989
1003|1|10990
1003|1|10991
1003|1|10992
1003|1|10993
1003|1|10994
1003|1|10995
1003|1|10996
1003|1|10997
1003|1|10998
1003|1|10999
1003|1|11000
1003|1|11001
1003|1|11002
1003|1|11003
1003|1|11004
1003|1|11005
1003|1|11006
1003|1|11007
1003|1|11008
1003|1|11009
1003|1|11010
1003|1|11011
1003|1|11012
1003|1|11013
1003|1|11014
1003|1|11015
1003|1|11016
1003|1|11017
1003|1|11018
1003|1|11019
1003|1|11020
1003|1|11021
1003|1|11022
1003|1|11023
1003|1|11024
1003|1|11025
1003|1|11026
1003|1|11027
1003|1|11028
1003|1|11029
1003|1|11030
1003|1|11031
1003|1|11032
1003|1|11033
1003|1|11034
1003|1|11035
1003|1|11036
1003|1|11037
1003|1|11038
1003|1|11039
1003|1|11040
1003|1|11041
1003|1|11042
1003|1|11043
1003|1|11044
1003|1|11045
1003|1|11046
1003|1|11047
1003|1|11048
1003|1|11049
1003|1|11050
1003|1|11051
1003|1|11052
1003|1|11053
1003|1|11054
1003|1|11055
1003|1|11056
1003|1|11057
1003|1|11058
1003|1|11059
1003|1|11060
1003|1|11061
1003|1|11062
1003|1|11063
1003|1|11064
1003|1|11065
1003|1|11066
1003|1|11067
1003|1|11068
1003|1|11069
1003|1|11070
1003|1|11071
1003|1|11072
1003|1|11073
1003|1|11074
1003|1|11075
1003|1|11076
1003|1|11077
1003|1|11078
1003|1|11079
1003|1|11080
1003|1|11081
1003|1|11082
1003|1|11083
1003|1|11084
1003|1|11085
1003|1|11086
1003|1|11087
1003|1|11088
1003|1|11089
1003|1|11090
1003|1|11091
1003|1|11092
1003|1|11093
1003|1|11094
1003|1|11095
1003|1|11096
1003|1|11097
1003|1|11098
1003|1|11099
1003|1|11100
1003|1|11101
1003|1|11102
1003|1|11103
1003|1|11104
1003|1|11105
1003|1|11106
1003|1|11107
1003|1|11108
1003|1|11109
1003|1|11110
1003|1|11111
1003|1|11112
1003|1|11113
1003|1|11114
1003|1|11115
1003|1|11116
1003|1|11117
1003|1|11118
1003|1|11119
1003|1|11120
1003|1|11121
1003|1|11122
1003|1|11123
1003|1|11124
1003|1|11125
1003|1|11126
1003|1|11127
1003|1|11128
1003|1|11129
1003|1|11130
1003|1|11131
1003|1|11132
1003|1|11133
1003|1|11134
1003|1|11135
1003|1|11136
1003|1|11137
1003|1|11138
1003|1|11139
1003|1|11140
1003|1|11141
1003|1|11142
1003|1|11143
1003|1|11144
1003|1|11145
1003|1|11146
1003|1|11147
1003|1|11148
1003|1|11149
1003|1|11150
1003|1|11151
1003|1|11152
1003|1|11153
1003|1|11154
1003|1|11155
1003|1|11156
1003|1|11157
1003|1|11158
1003|1|11159
1003|1|11160
1003|1|11161
1003|1|11162
1003|1|11163
1003|1|11164
1003|1|11165
1003|1|11166
1003|1|11167
1003|1|11168
1003|1|11169
1003|1|11170
1003|1|11171
1003|1|11172
1003|1|11173
1003|1|11174
1003|1|11175
1003|1|11176
1003|1|11177
1003|1|11178
1003|1|11179
1003|1|11180
1003|1|11181
1003|1|11182
1003|1|11183
1003|1|11184
1003|1|11185
1003|1|11186
1003|1|11187
1003|1|11188
1003|1|11189
1003|1|11190
1003|1|11191
1003|1|11192
1003|1|11193
1003|1|11194
1003|1|11195
1003|1|11196
1003|1|11197
1003|1|11198
1003|1|11199
1003|1|11200
1003|1|11201
1003|1|11202
1003|1|11203
1003|1|11204
1003|1|11205
1003|1|11206
1003|1|11207
1003|1|11208
1003|1|11209
1003|1|11210
1003|1|11211
1003|1|11212
1003|1|11213
1003|1|11214
1003|1|11215
1003|1|11216
1003|1|11217
1003|1|11218
1003|1|11219
1003|1|11220
1003|1|11221
1003|1|11222
1003|1|11223
1003|1|11224
1003|1|11225
1003|1|11226
1003|1|11227
1003|1|11228
1003|1|11229
1003|1|11230
1003|1|11231
1003|1|11232
1003|1|11233
1003|1|11234
1003|1|11235
1003|1|11236
1003|1|11237
1003|1|11238
1003|1|11239
1003|1|11240
1003|1|11241
1003|1|11242
1003|1|11243
1003|1|11244
1003|1|11245
1003|1|11246
1003|1|11247
1003|1|11248
1003|1|11249
1003|1|11250
1003|1|11251
1003|1|11252
1003|1|11253
1003|1|11254
1003|1|11255
1003|1|11256
1003|1|11257
1003|1|11258
1003|1|11259
1003|1|11260
1003|1|11261
1003|1|11262
1003|1|11263
1003|1|11264
1003|1|11265
1003|1|11266
1003|1|11267
1003|1|11268
1003|1|11269
1003|1|11270
1003|1|11271
1003|1|11272
1003|1|11273
1003|1|11274
1003|1|11275
1003|1|11276
1003|1|11277
1003|1|11278
1003|1|11279
1003|1|11280
1003|1|11281
1003|1|11282
1003|1|11283
1003|1|11284
1003|1|11285
1003|1|11286
1003|1|11287
1003|1|11288
1003|1|11289
1003|1|11290
1003|1|11291
1003|1|11292
1003|1|11293
1003|1|11294
1003|1|11295
1003|1|11296
1003|1|11297
1003|1|11298
1003|1|11299
1003|1|11300
1003|1|11301
1003|1|11302
1003|1|11303
1003|1|11304
1003|1|11305
1003|1|11306
1003|1|11307
1003|1|11308
1003|1|11309
1003|1|11310
1003|1|11311
1003|1|11312
1003|1|11313
1003|1|11314
1003|1|11315
1003|1|11316
1003|1|11317
1003|1|11318
1003|1|11319
1003|1|11320
1003|1|11321
1003|1|11322
1003|1|11323
1003|1|11324
1003|1|11325
1003|1|11326
1003|1|11327
1003|1|11328
1003|1|11329
1003|1|11330
1003|1|11331
1003|1|11332
1003|1|11333
1003|1|11334
1003|1|11335
1003|1|11336
1003|1|11337
1003|1|11338
1003|1|11339
1003|1|11340
1003|1|11341
1003|1|11342
1003|1|11343
1003|1|11344
1003|1|11345
1003|1|11346
1003|1|11347
1003|1|11348
1003|1|11349
1003|1|11350
1003|1|11351
1003|1|11352
1003|1|11353
1003|1|11354
1003|1|11355
1003|1|11356
1003|1|11357
1003|1|11358
1003|1|11359
1003|1|11360
1003|1|11361
1003|1|11362
1003|1|11363
1003|1|11364
1003|1|11365
1003|1|11366
1003|1|11367
1003|1|11368
1003|1|11369
1003|1|11370
1003|1|11371
1003|1|11372
1003|1|11373
1003|1|11374
1003|1|11375
1003|1|11376
1003|1|11377
1003|1|11378
1003|1|11379
1003|1|11380
1003|1|11381
1003|1|11382
1003|1|11383
1003|1|11384
1003|1|11385
1003|1|11386
1003|1|11387
1003|1|11388
1003|1|11389
1003|1|11390
1003|1|11391
1003|1|11392
1003|1|11393
1003|1|11394
1003|1|11395
1003|1|11396
1003|1|11397
1003|1|11398
1003|1|11399
1003|1|11400
1003|1|11401
1003|1|11402
1003|1|11403
1003|1|11404
1003|1|11405
1003|1|11406
1003|1|11407
1003|1|11408
1003|1|11409
1003|1|11410
1003|1|11411
1003|1|11412
1003|1|11413
1003|1|11414
1003|1|11415
1003|1|11416
1003|1|11417
1003|1|11418
1003|1|11419
1003|1|11420
1003|1|11421
1003|1|11422
1003|1|11423
1003|1|11424
1003|1|11425
1003|1|11426
1003|1|11427
1003|1|11428
1003|1|11429
1003|1|11430
1003|1|11431
1003|1|11432
1003|1|11433
1003|1|11434
1003|1|11435
1003|1|11436
1003|1|11437
1003|1|11438
1003|1|11439
1003|1|11440
1003|1|11441
1003|1|11442
1003|1|11443
1003|1|11444
1003|1|11445
1003|1|11446
1003|1|11447
1003|1|11448
1003|1|11449
1003|1|11450
1003|1|11451
1003|1|11452
1003|1|11453
1003|1|11454
1003|1|11455
1003|1|11456
1003|1|11457
1003|1|11458
1003|1|11459
1003|1|11460
1003|1|11461
1003|1|11462
1003|1|11463
1003|1|11464
1003|1|11465
1003|1|11466
1003|1|11467
1003|1|11468
1003|1|11469
1003|1|11470
1003|1|11471
1003|1|11472
1003|1|11473
1003|1|11474
1003|1|11475
1003|1|11476
1003|1|11477
1003|1|11478
1003|1|11479
1003|1|11480
1003|1|11481
1003|1|11482
1003|1|11483
1003|1|11484
1003|1|11485
1003|1|11486
1003|1|11487
1003|1|11488
1003|1|11489
1003|1|11490
1003|1|11491
1003|1|11492
1003|1|11493
1003|1|11494
1003|1|11495
1003|1|11496
1003|1|11497
1003|1|11498
1003|1|11499
1003|1|11500
1003|1|11501
1003|1|11502
1003|1|11503
1003|1|11504
1003|1|11505
1003|1|11506
1003|1|11507
1003|1|11508
1003|1|11509
1003|1|11510
1003|1|11511
1003|1|11512
1003|1|11513
1003|1|11514
1003|1|11515
1003|1|11516
1003|1|11517
1003|1|11518
1003|1|11519
1003|1|11520
1003|1|11521
1003|1|11522
1003|1|11523
1003|1|11524
1003|1|11525
1003|1|11526
1003|1|11527
1003|1|11528
1003|1|11529
1003|1|11530
1003|1|11531
1003|1|11532
1003|1|11533
1003|1|11534
1003|1|11535
1003|1|11536
1003|1|11537
1003|1|11538
1003|1|11539
1003|1|11540
1003|1|11541
1003|1|11542
1003|1|11543
1003|1|11544
1003|1|11545
1003|1|11546
1003|1|11547
1003|1|11548
1003|1|11549
1003|1|11550
1003|1|11551
1003|1|11552
1003|1|11553
1003|1|11554
1003|1|11555
1003|1|11556
1003|1|11557
1003|1|11558
1003|1|11559
1003|1|11560
1003|1|11561
1003|1|11562
1003|1|11563
1003|1|11564
1003|1|11565
1003|1|11566
1003|1|11567
1003|1|11568
1003|1|11569
1003|1|11570
1003|1|11571
1003|1|11572
1003|1|11573
1003|1|11574
1003|1|11575
1003|1|11576
1003|1|11577
1003|1|11578
1003|1|11579
1003|1|11580
1003|1|11581
1003|1|11582
1003|1|11583
1003|1|11584
1003|1|11585
1003|1|11586
1003|1|11587
1003|1|11588
1003|1|11589
1003|1|11590
1003|1|11591
1003|1|11592
1003|1|11593
1003|1|11594
1003|1|11595
1003|1|11596
1003|1|11597
1003|1|11598
1003|1|11599
1003|1|11600
1003|1|11601
1003|1|11602
1003|1|11603
1003|1|11604
1003|1|11605
1003|1|11606
1003|1|11607
1003|1|11608
1003|1|11609
1003|1|11610
1003|1|11611
1003|1|11612
1003|1|11613
1003|1|11614
1003|1|11615
1003|1|11616
1003|1|11617
1003|1|11618
1003|1|11619
1003|1|11620
1003|1|11621
1003|1|11622
1003|1|11623
1003|1|11624
1003|1|11625
1003|1|11626
1003|1|11627
1003|1|11628
1003|1|11629
1003|1|11630
1003|1|11631
1003|1|11632
1003|1|11633
1003|1|11634
1003|1|11635
1003|1|11636
1003|1|11637
1003|1|11638
1003|1|11639
1003|1|11640
1003|1|11641
1003|1|11642
1003|1|11643
1003|1|11644
1003|1|11645
1003|1|11646
1003|1|11647
1003|1|11648
1003|1|11649
1003|1|11650
1003|1|11651
1003|1|11652
1003|1|11653
1003|1|11654
1003|1|11655
1003|1|11656
1003|1|11657
1003|1|11658
1003|1|11659
1003|1|11660
1003|1|11661
1003|1|11662
1003|1|11663
1003|1|11664
1003|1|11665
1003|1|11666
1003|1|11667
1003|1|11668
1003|1|11669
1003|1|11670
1003|1|11671
1003|1|11672
1003|1|11673
1003|1|11674
1003|1|11675
1003|1|11676
1003|1|11677
1003|1|11678
1003|1|11679
1003|1|11680
1003|1|11681
1003|1|11682
1003|1|11683
1003|1|11684
1003|1|11685
1003|1|11686
1003|1|11687
1003|1|11688
1003|1|11689
1003|1|11690
1003|1|11691
1003|1|11692
1003|1|11693
1003|1|11694
1003|1|11695
1003|1|11696
1003|1|11697
1003|1|11698
1003|1|11699
1003|1|11700
1003|1|11701
1003|1|11702
1003|1|11703
1003|1|11704
1003|1|11705
1003|1|11706
1003|1|11707
1003|1|11708
1003|1|11709
1003|1|11710
1003|1|11711
1003|1|11712
1003|1|11713
1003|1|11714
1003|1|11715
1003|1|11716
1003|1|11717
1003|1|11718
1003|1|11719
1003|1|11720
1003|1|11721
1003|1|11722
1003|1|11723
1003|1|11724
1003|1|11725
1003|1|11726
1003|1|11727
1003|1|11728
1003|1|11729
1003|1|11730
1003|1|11731
1003|1|11732
1003|1|11733
1003|1|11734
1003|1|11735
1003|1|11736
1003|1|11737
1003|1|11738
1003|1|11739
1003|1|11740
1003|1|11741
1003|1|11742
1003|1|11743
1003|1|11744
1003|1|11745
1003|1|11746
1003|1|11747
1003|1|11748
1003|1|11749
1003|1|11750
1003|1|11751
1003|1|11752
1003|1|11753
1003|1|11754
1003|1|11755
1003|1|11756
1003|1|11757
1003|1|11758
1003|1|11759
1003|1|11760
1003|1|11761
1003|1|11762
1003|1|11763
1003|1|11764
1003|1|11765
1003|1|11766
1003|1|11767
1003|1|11768
1003|1|11769
1003|1|11770
1003|1|11771
1003|1|11772
1003|1|11773
1003|1|11774
1003|1|11775
1003|1|11776
1003|1|11777
1003|1|11778
1003|1|11779
1003|1|11780
1003|1|11781
1003|1|11782
1003|1|11783
1003|1|11784
1003|1|11785
1003|1|11786
1003|1|11787
1003|1|11788
1003|1|11789
1003|1|11790
1003|1|11791
1003|1|11792
1003|1|11793
1003|1|11794
1003|1|11795
1003|1|11796
1003|1|11797
1003|1|11798
1003|1|11799
1003|1|11800
1003|1|11801
1003|1|11802
1003|1|11803
1003|1|11804
1003|1|11805
1003|1|11806
1003|1|11807
1003|1|11808
1003|1|11809
1003|1|11810
1003|1|11811
1003|1|11812
1003|1|11813
1003|1|11814
1003|1|11815
1003|1|11816
1003|1|11817
1003|1|11818
1003|1|11819
1003|1|11820
1003|1|11821
1003|1|11822
1003|1|11823
1003|1|11824
1003|1|11825
1003|1|11826
1003|1|11827
1003|1|11828
1003|1|11829
1003|1|11830
1003|1|11831
1003|1|11832
1003|1|11833
1003|1|11834
1003|1|11835
1003|1|11836
1003|1|11837
1003|1|11838
1003|1|11839
1003|1|11840
1003|1|11841
1003|1|11842
1003|1|11843
1003|1|11844
1003|1|11845
1003|1|11846
1003|1|11847
1003|1|11848
1003|1|11849
1003|1|11850
1003|1|11851
1003|1|11852
1003|1|11853
1003|1|11854
1003|1|11855
1003|1|11856
1003|1|11857
1003|1|11858
1003|1|11859
1003|1|11860
1003|1|11861
1003|1|11862
1003|1|11863
1003|1|11864
1003|1|11865
1003|1|11866
1003|1|11867
1003|1|11868
1003|1|11869
1003|1|11870
1003|1|11871
1003|1|11872
1003|1|11873
1003|1|11874
1003|1|11875
1003|1|11876
1003|1|11877
1003|1|11878
1003|1|11879
1003|1|11880
1003|1|11881
1003|1|11882
1003|1|11883
1003|1|11884
1003|1|11885
1003|1|11886
1003|1|11887
1003|1|11888
1003|1|11889
1003|1|11890
1003|1|11891
1003|1|11892
1003|1|11893
1003|1|11894
1003|1|11895
1003|1|11896
1003|1|11897
1003|1|11898
1003|1|11899
1003|1|11900
1003|1|11901
1003|1|11902
1003|1|11903
1003|1|11904
1003|1|11905
1003|1|11906
1003|1|11907
1003|1|11908
1003|1|11909
1003|1|11910
1003|1|11911
1003|1|11912
1003|1|11913
1003|1|11914
1003|1|11915
1003|1|11916
1003|1|11917
1003|1|11918
1003|1|11919
1003|1|11920
1003|1|11921
1003|1|11922
1003|1|11923
1003|1|11924
1003|1|11925
1003|1|11926
1003|1|11927
1003|1|11928
1003|1|11929
